roomNumber,bin,user_id,prev_people,curr_people,expected_people,max_people,prev_entry_time,curr_entry_time,true_critical_section_nanoTime_start,true_critical_section_nanoTime_end,anomaly_type,room_entry_sequence,lost_update_expected,lost_update_actual,lost_update_diff,contention_group_size,contention_user_ids,over_capacity_amount,over_capacity_curr,over_capacity_max,expected_curr_by_sequence,actual_curr_people,curr_sequence_diff,sorted_sequence_position,intervening_users_in_critical_section,intervening_user_count_critical,true_critical_section_duration_nanos
1245,9,yhjj833,100,100,,100,2025-07-21 03:24:46.430729+00:00,2025-07-21 03:24:46.430729+00:00,2709133164500,2709133208200,,161,0,0,0,1,yhjj833,0,0,0,0,0,0,0,,0,43700
1245,9,yhjj955,100,100,,100,2025-07-21 03:24:46.430729+00:00,2025-07-21 03:24:46.430729+00:00,2709133483500,2709133539200,,162,0,0,0,1,yhjj955,0,0,0,0,0,0,0,,0,55700
1245,9,yhjj885,100,100,,100,2025-07-21 03:24:46.430729+00:00,2025-07-21 03:24:46.432038+00:00,2709133961100,2709134045900,,163,0,0,0,1,yhjj885,0,0,0,0,0,0,0,,0,84800
1245,9,yhjj995,100,100,,100,2025-07-21 03:24:46.432038+00:00,2025-07-21 03:24:46.432038+00:00,2709134261300,2709134331200,,164,0,0,0,1,yhjj995,0,0,0,0,0,0,0,,0,69900
1245,9,yhjj858,100,100,,100,2025-07-21 03:24:46.432562+00:00,2025-07-21 03:24:46.432562+00:00,2709134826500,2709135089000,,165,0,0,0,1,yhjj858,0,0,0,0,0,0,0,,0,262500
1245,9,yhjj980,100,100,,100,2025-07-21 03:24:46.432562+00:00,2025-07-21 03:24:46.432562+00:00,2709135472800,2709135538600,,166,0,0,0,1,yhjj980,0,0,0,0,0,0,0,,0,65800
1245,9,yhjj920,100,100,,100,2025-07-21 03:24:46.433719+00:00,2025-07-21 03:24:46.433719+00:00,2709136399000,2709136456600,,167,0,0,0,1,yhjj920,0,0,0,0,0,0,0,,0,57600
1245,9,yhjj918,100,100,,100,2025-07-21 03:24:46.434507+00:00,2025-07-21 03:24:46.434507+00:00,2709136668400,2709136877900,,168,0,0,0,1,yhjj918,0,0,0,0,0,0,0,,0,209500
1245,9,yhjj887,100,100,,100,2025-07-21 03:24:46.434507+00:00,2025-07-21 03:24:46.434507+00:00,2709136995400,2709137148300,,169,0,0,0,1,yhjj887,0,0,0,0,0,0,0,,0,152900
1245,9,yhjj934,100,100,,100,2025-07-21 03:24:46.434507+00:00,2025-07-21 03:24:46.434507+00:00,2709137290200,2709137315100,,170,0,0,0,1,yhjj934,0,0,0,0,0,0,0,,0,24900
1245,9,yhjj987,100,100,,100,2025-07-21 03:24:46.434507+00:00,2025-07-21 03:24:46.434507+00:00,2709137435200,2709137778700,,171,0,0,0,1,yhjj987,0,0,0,0,0,0,0,,0,343500
1245,9,yhjj874,100,100,,100,2025-07-21 03:24:46.434507+00:00,2025-07-21 03:24:46.434507+00:00,2709137918100,2709137946100,,172,0,0,0,1,yhjj874,0,0,0,0,0,0,0,,0,28000
1245,9,yhjj943,100,100,,100,2025-07-21 03:24:46.436186+00:00,2025-07-21 03:24:46.436186+00:00,2709138364400,2709138493100,,173,0,0,0,1,yhjj943,0,0,0,0,0,0,0,,0,128700
1245,9,yhjj965,100,100,,100,2025-07-21 03:24:46.436186+00:00,2025-07-21 03:24:46.436186+00:00,2709138855300,2709138940400,,174,0,0,0,1,yhjj965,0,0,0,0,0,0,0,,0,85100
1245,9,yhjj977,100,100,,100,2025-07-21 03:24:46.436186+00:00,2025-07-21 03:24:46.436186+00:00,2709139144700,2709139203300,,175,0,0,0,1,yhjj977,0,0,0,0,0,0,0,,0,58600
1245,9,yhjj902,100,100,,100,2025-07-21 03:24:46.437396+00:00,2025-07-21 03:24:46.437396+00:00,2709139391600,2709139541700,,176,0,0,0,1,yhjj902,0,0,0,0,0,0,0,,0,150100
1245,9,yhjj878,100,100,,100,2025-07-21 03:24:46.437396+00:00,2025-07-21 03:24:46.437396+00:00,2709140239800,2709140313200,,177,0,0,0,1,yhjj878,0,0,0,0,0,0,0,,0,73400
1245,9,yhjj892,100,100,,100,2025-07-21 03:24:46.437396+00:00,2025-07-21 03:24:46.437396+00:00,2709140419000,2709140472400,,178,0,0,0,1,yhjj892,0,0,0,0,0,0,0,,0,53400
1245,9,yhjj942,100,100,,100,2025-07-21 03:24:46.438537+00:00,2025-07-21 03:24:46.438537+00:00,2709140847000,2709141018700,,179,0,0,0,1,yhjj942,0,0,0,0,0,0,0,,0,171700
1245,9,yhjj994,100,100,,100,2025-07-21 03:24:46.438537+00:00,2025-07-21 03:24:46.438537+00:00,2709141600100,2709141625000,,180,0,0,0,1,yhjj994,0,0,0,0,0,0,0,,0,24900
1245,10,yhjj988,100,100,,100,2025-07-21 03:24:46.440032+00:00,2025-07-21 03:24:46.440032+00:00,2709142014800,2709142362900,,181,0,0,0,1,yhjj988,0,0,0,0,0,0,0,,0,348100
1245,10,yhjj999,100,100,,100,2025-07-21 03:24:46.440032+00:00,2025-07-21 03:24:46.440032+00:00,2709142699500,2709142788200,,182,0,0,0,1,yhjj999,0,0,0,0,0,0,0,,0,88700
1245,10,yhjj984,100,100,,100,2025-07-21 03:24:46.440032+00:00,2025-07-21 03:24:46.440032+00:00,2709143308600,2709143458700,,183,0,0,0,1,yhjj984,0,0,0,0,0,0,0,,0,150100
1245,10,yhjj944,100,100,,100,2025-07-21 03:24:46.440032+00:00,2025-07-21 03:24:46.440032+00:00,2709143603800,2709143667100,,184,0,0,0,1,yhjj944,0,0,0,0,0,0,0,,0,63300
1245,10,yhjj1016,100,100,,100,2025-07-21 03:24:46.440032+00:00,2025-07-21 03:24:46.440032+00:00,2709144047200,2709144172200,,185,0,0,0,1,yhjj1016,0,0,0,0,0,0,0,,0,125000
1245,10,yhjj868,100,100,,100,2025-07-21 03:24:46.440032+00:00,2025-07-21 03:24:46.440032+00:00,2709144330400,2709144378600,,186,0,0,0,1,yhjj868,0,0,0,0,0,0,0,,0,48200
1245,10,yhjj877,100,100,,100,2025-07-21 03:24:46.440032+00:00,2025-07-21 03:24:46.440032+00:00,2709144516600,2709144567200,,187,0,0,0,1,yhjj877,0,0,0,0,0,0,0,,0,50600
1245,10,yhjj931,100,100,,100,2025-07-21 03:24:46.440032+00:00,2025-07-21 03:24:46.440032+00:00,2709144680900,2709144726400,,188,0,0,0,1,yhjj931,0,0,0,0,0,0,0,,0,45500
1245,10,yhjj1007,100,100,,100,2025-07-21 03:24:46.440032+00:00,2025-07-21 03:24:46.440032+00:00,2709144810900,2709144905300,,189,0,0,0,1,yhjj1007,0,0,0,0,0,0,0,,0,94400
1245,10,yhjj970,100,100,,100,2025-07-21 03:24:46.443059+00:00,2025-07-21 03:24:46.443059+00:00,2709145038700,2709145186400,,190,0,0,0,1,yhjj970,0,0,0,0,0,0,0,,0,147700
1245,10,yhjj932,100,100,,100,2025-07-21 03:24:46.443059+00:00,2025-07-21 03:24:46.443059+00:00,2709145281800,2709145583600,,191,0,0,0,1,yhjj932,0,0,0,0,0,0,0,,0,301800
1245,10,yhjj946,100,100,,100,2025-07-21 03:24:46.443059+00:00,2025-07-21 03:24:46.443059+00:00,2709145731500,2709145771300,,192,0,0,0,1,yhjj946,0,0,0,0,0,0,0,,0,39800
1245,10,yhjj972,100,100,,100,2025-07-21 03:24:46.443059+00:00,2025-07-21 03:24:46.443059+00:00,2709145844300,2709145895700,,193,0,0,0,1,yhjj972,0,0,0,0,0,0,0,,0,51400
1245,10,yhjj903,100,100,,100,2025-07-21 03:24:46.443059+00:00,2025-07-21 03:24:46.444143+00:00,2709146074000,2709146156500,,194,0,0,0,1,yhjj903,0,0,0,0,0,0,0,,0,82500
1245,10,yhjj935,100,100,,100,2025-07-21 03:24:46.444143+00:00,2025-07-21 03:24:46.444478+00:00,2709146374500,2709146467800,,195,0,0,0,1,yhjj935,0,0,0,0,0,0,0,,0,93300
1245,10,yhjj834,100,100,,100,2025-07-21 03:24:46.444478+00:00,2025-07-21 03:24:46.444478+00:00,2709146574400,2709146782500,,196,0,0,0,1,yhjj834,0,0,0,0,0,0,0,,0,208100
1245,10,yhjj897,100,100,,100,2025-07-21 03:24:46.444478+00:00,2025-07-21 03:24:46.444478+00:00,2709146880600,2709146945700,,197,0,0,0,1,yhjj897,0,0,0,0,0,0,0,,0,65100
1245,10,yhjj936,100,100,,100,2025-07-21 03:24:46.445038+00:00,2025-07-21 03:24:46.445038+00:00,2709147025400,2709147093100,,198,0,0,0,1,yhjj936,0,0,0,0,0,0,0,,0,67700
1245,10,yhjj865,100,100,,100,2025-07-21 03:24:46.445038+00:00,2025-07-21 03:24:46.445038+00:00,2709147304400,2709147472700,,199,0,0,0,1,yhjj865,0,0,0,0,0,0,0,,0,168300
1245,10,yhjj879,100,100,,100,2025-07-21 03:24:46.445038+00:00,2025-07-21 03:24:46.445038+00:00,2709147589500,2709147655300,,200,0,0,0,1,yhjj879,0,0,0,0,0,0,0,,0,65800
1246,1,yhjj842,1,2,2.0,100,2025-07-21 03:25:22.249010+00:00,2025-07-21 03:25:22.249010+00:00,2744953936200,2744953996600,,1,0,0,0,1,yhjj842,0,0,0,0,0,0,0,,0,60400
1246,1,yhjj850,2,3,3.0,100,2025-07-21 03:25:22.254161+00:00,2025-07-21 03:25:22.254161+00:00,2744956198900,2744956250100,,2,0,0,0,1,yhjj850,0,0,0,0,0,0,0,,0,51200
1246,1,yhjj819,3,4,4.0,100,2025-07-21 03:25:22.254161+00:00,2025-07-21 03:25:22.254161+00:00,2744956450300,2744956499300,,3,0,0,0,1,yhjj819,0,0,0,0,0,0,0,,0,49000
1246,1,yhjj823,4,5,5.0,100,2025-07-21 03:25:22.256664+00:00,2025-07-21 03:25:22.256664+00:00,2744959163900,2744959223400,,4,0,0,0,1,yhjj823,0,0,0,0,0,0,0,,0,59500
1246,1,yhjj932,5,6,6.0,100,2025-07-21 03:25:22.265944+00:00,2025-07-21 03:25:22.265944+00:00,2744970128500,2744970206100,,5,0,0,0,1,yhjj932,0,0,0,0,0,0,0,,0,77600
1246,1,yhjj864,6,7,7.0,100,2025-07-21 03:25:22.265944+00:00,2025-07-21 03:25:22.265944+00:00,2744970294300,2744970366800,,6,0,0,0,1,yhjj864,0,0,0,0,0,0,0,,0,72500
1246,1,yhjj918,7,8,8.0,100,2025-07-21 03:25:22.271246+00:00,2025-07-21 03:25:22.271246+00:00,2744973906400,2744973967900,,7,0,0,0,1,yhjj918,0,0,0,0,0,0,0,,0,61500
1246,1,yhjj901,8,9,9.0,100,2025-07-21 03:25:22.271246+00:00,2025-07-21 03:25:22.271246+00:00,2744974174000,2744974229200,,8,0,0,0,1,yhjj901,0,0,0,0,0,0,0,,0,55200
1246,1,yhjj885,9,10,10.0,100,2025-07-21 03:25:22.271246+00:00,2025-07-21 03:25:22.271246+00:00,2744974722800,2744974774600,,9,0,0,0,1,yhjj885,0,0,0,0,0,0,0,,0,51800
1246,1,yhjj827,10,11,11.0,100,2025-07-21 03:25:22.273589+00:00,2025-07-21 03:25:22.273589+00:00,2744976303200,2744976360900,,10,0,0,0,1,yhjj827,0,0,0,0,0,0,0,,0,57700
1246,1,yhjj821,11,12,12.0,100,2025-07-21 03:25:22.273589+00:00,2025-07-21 03:25:22.273589+00:00,2744980830300,2744980959600,,11,0,0,0,1,yhjj821,0,0,0,0,0,0,0,,0,129300
1246,1,yhjj834,12,13,13.0,100,2025-07-21 03:25:22.273589+00:00,2025-07-21 03:25:22.273589+00:00,2744981046100,2744981117000,,12,0,0,0,1,yhjj834,0,0,0,0,0,0,0,,0,70900
1246,1,yhjj948,13,14,14.0,100,2025-07-21 03:25:22.280675+00:00,2025-07-21 03:25:22.280675+00:00,2744984276600,2744984388300,,13,0,0,0,1,yhjj948,0,0,0,0,0,0,0,,0,111700
1246,1,yhjj854,14,15,15.0,100,2025-07-21 03:25:22.280675+00:00,2025-07-21 03:25:22.280675+00:00,2744984418700,2744984483400,,14,0,0,0,1,yhjj854,0,0,0,0,0,0,0,,0,64700
1246,1,yhjj927,15,16,16.0,100,2025-07-21 03:25:22.284995+00:00,2025-07-21 03:25:22.284995+00:00,2744987035400,2744987131000,,15,0,0,0,1,yhjj927,0,0,0,0,0,0,0,,0,95600
1246,1,yhjj878,16,17,17.0,100,2025-07-21 03:25:22.284995+00:00,2025-07-21 03:25:22.284995+00:00,2744987300300,2744987363100,,16,0,0,0,1,yhjj878,0,0,0,0,0,0,0,,0,62800
1246,1,yhjj900,17,18,18.0,100,2025-07-21 03:25:22.284995+00:00,2025-07-21 03:25:22.284995+00:00,2744987432300,2744987502600,,17,0,0,0,1,yhjj900,0,0,0,0,0,0,0,,0,70300
1246,1,yhjj843,18,19,19.0,100,2025-07-21 03:25:22.284995+00:00,2025-07-21 03:25:22.284995+00:00,2744987546200,2744987645100,,18,0,0,0,1,yhjj843,0,0,0,0,0,0,0,,0,98900
1246,1,yhjj848,19,20,20.0,100,2025-07-21 03:25:22.284995+00:00,2025-07-21 03:25:22.284995+00:00,2744987681600,2744987779900,,19,0,0,0,1,yhjj848,0,0,0,0,0,0,0,,0,98300
1246,1,yhjj913,20,21,21.0,100,2025-07-21 03:25:22.284995+00:00,2025-07-21 03:25:22.286047+00:00,2744987981700,2744988053800,,20,0,0,0,1,yhjj913,0,0,0,0,0,0,0,,0,72100
1246,2,yhjj826,21,22,22.0,100,2025-07-21 03:25:22.287046+00:00,2025-07-21 03:25:22.287046+00:00,2744989755800,2744989900600,,21,0,0,0,1,yhjj826,0,0,0,0,0,0,0,,0,144800
1246,2,yhjj872,22,23,23.0,100,2025-07-21 03:25:22.287046+00:00,2025-07-21 03:25:22.288047+00:00,2744989950500,2744990071300,,22,0,0,0,1,yhjj872,0,0,0,0,0,0,0,,0,120800
1246,2,yhjj889,23,24,24.0,100,2025-07-21 03:25:22.288047+00:00,2025-07-21 03:25:22.288047+00:00,2744990120400,2744990179200,,23,0,0,0,1,yhjj889,0,0,0,0,0,0,0,,0,58800
1246,2,yhjj969,24,25,25.0,100,2025-07-21 03:25:22.288047+00:00,2025-07-21 03:25:22.288047+00:00,2744990260800,2744990384000,,24,0,0,0,1,yhjj969,0,0,0,0,0,0,0,,0,123200
1246,2,yhjj844,25,26,26.0,100,2025-07-21 03:25:22.289047+00:00,2025-07-21 03:25:22.289047+00:00,2744991481000,2744991579400,,25,0,0,0,1,yhjj844,0,0,0,0,0,0,0,,0,98400
1246,2,yhjj879,26,27,27.0,100,2025-07-21 03:25:22.289047+00:00,2025-07-21 03:25:22.289047+00:00,2744991729800,2744991780800,,26,0,0,0,1,yhjj879,0,0,0,0,0,0,0,,0,51000
1246,2,yhjj838,27,28,28.0,100,2025-07-21 03:25:22.290045+00:00,2025-07-21 03:25:22.290045+00:00,2744992126300,2744992179300,,27,0,0,0,1,yhjj838,0,0,0,0,0,0,0,,0,53000
1246,2,yhjj839,28,29,29.0,100,2025-07-21 03:25:22.291045+00:00,2025-07-21 03:25:22.291045+00:00,2744993649100,2744993695600,,28,0,0,0,1,yhjj839,0,0,0,0,0,0,0,,0,46500
1246,2,yhjj963,29,30,30.0,100,2025-07-21 03:25:22.291045+00:00,2025-07-21 03:25:22.291045+00:00,2744993737000,2744993819200,,29,0,0,0,1,yhjj963,0,0,0,0,0,0,0,,0,82200
1246,2,yhjj860,30,31,31.0,100,2025-07-21 03:25:22.293047+00:00,2025-07-21 03:25:22.293047+00:00,2744995040500,2744995099500,,30,0,0,0,1,yhjj860,0,0,0,0,0,0,0,,0,59000
1246,2,yhjj862,31,32,32.0,100,2025-07-21 03:25:22.293047+00:00,2025-07-21 03:25:22.293047+00:00,2744995749900,2744995849600,,31,0,0,0,1,yhjj862,0,0,0,0,0,0,0,,0,99700
1246,2,yhjj965,32,33,33.0,100,2025-07-21 03:25:22.294111+00:00,2025-07-21 03:25:22.294111+00:00,2744996966400,2744997027300,,32,0,0,0,1,yhjj965,0,0,0,0,0,0,0,,0,60900
1246,2,yhjj928,33,34,34.0,100,2025-07-21 03:25:22.295112+00:00,2025-07-21 03:25:22.295112+00:00,2744997532000,2744997596500,,33,0,0,0,1,yhjj928,0,0,0,0,0,0,0,,0,64500
1246,2,yhjj859,34,35,35.0,100,2025-07-21 03:25:22.295112+00:00,2025-07-21 03:25:22.295112+00:00,2744997687100,2744997735500,,34,0,0,0,1,yhjj859,0,0,0,0,0,0,0,,0,48400
1246,2,yhjj906,35,36,36.0,100,2025-07-21 03:25:22.295112+00:00,2025-07-21 03:25:22.295112+00:00,2744997800400,2744997886900,,35,0,0,0,1,yhjj906,0,0,0,0,0,0,0,,0,86500
1246,2,yhjj883,36,37,37.0,100,2025-07-21 03:25:22.295112+00:00,2025-07-21 03:25:22.296113+00:00,2744998042100,2744998117300,,36,0,0,0,1,yhjj883,0,0,0,0,0,0,0,,0,75200
1246,2,yhjj894,37,38,38.0,100,2025-07-21 03:25:22.297112+00:00,2025-07-21 03:25:22.297112+00:00,2744999501300,2744999549300,,37,0,0,0,1,yhjj894,0,0,0,0,0,0,0,,0,48000
1246,2,yhjj908,38,39,39.0,100,2025-07-21 03:25:22.298111+00:00,2025-07-21 03:25:22.298111+00:00,2745000267300,2745000322800,,38,0,0,0,1,yhjj908,0,0,0,0,0,0,0,,0,55500
1246,2,yhjj914,39,40,40.0,100,2025-07-21 03:25:22.298111+00:00,2025-07-21 03:25:22.298111+00:00,2745000536900,2745000655100,,39,0,0,0,1,yhjj914,0,0,0,0,0,0,0,,0,118200
1246,2,yhjj873,40,41,41.0,100,2025-07-21 03:25:22.298111+00:00,2025-07-21 03:25:22.298111+00:00,2745000939300,2745000987300,,40,0,0,0,1,yhjj873,0,0,0,0,0,0,0,,0,48000
1246,3,yhjj884,41,42,42.0,100,2025-07-21 03:25:22.299111+00:00,2025-07-21 03:25:22.299111+00:00,2745001161900,2745001221800,,41,0,0,0,1,yhjj884,0,0,0,0,0,0,0,,0,59900
1246,3,yhjj841,42,43,43.0,100,2025-07-21 03:25:22.300111+00:00,2025-07-21 03:25:22.300111+00:00,2745002542600,2745002590700,,42,0,0,0,1,yhjj841,0,0,0,0,0,0,0,,0,48100
1246,3,yhjj960,43,44,44.0,100,2025-07-21 03:25:22.300111+00:00,2025-07-21 03:25:22.300111+00:00,2745002967900,2745003017700,,43,0,0,0,1,yhjj960,0,0,0,0,0,0,0,,0,49800
1246,3,yhjj943,44,45,45.0,100,2025-07-21 03:25:22.301111+00:00,2025-07-21 03:25:22.301111+00:00,2745003083800,2745003228000,,44,0,0,0,1,yhjj943,0,0,0,0,0,0,0,,0,144200
1246,3,yhjj934,45,46,46.0,100,2025-07-21 03:25:22.301111+00:00,2025-07-21 03:25:22.301111+00:00,2745003513900,2745003560000,,45,0,0,0,1,yhjj934,0,0,0,0,0,0,0,,0,46100
1246,3,yhjj939,46,47,47.0,100,2025-07-21 03:25:22.302112+00:00,2025-07-21 03:25:22.302112+00:00,2745004843400,2745004895500,,46,0,0,0,1,yhjj939,0,0,0,0,0,0,0,,0,52100
1246,3,yhjj856,47,48,48.0,100,2025-07-21 03:25:22.303111+00:00,2025-07-21 03:25:22.303111+00:00,2745005170500,2745005223900,,47,0,0,0,1,yhjj856,0,0,0,0,0,0,0,,0,53400
1246,3,yhjj824,48,49,49.0,100,2025-07-21 03:25:22.303111+00:00,2025-07-21 03:25:22.303111+00:00,2745005333100,2745005390900,,48,0,0,0,1,yhjj824,0,0,0,0,0,0,0,,0,57800
1246,3,yhjj833,49,50,50.0,100,2025-07-21 03:25:22.303111+00:00,2025-07-21 03:25:22.303111+00:00,2745005586300,2745005638000,,49,0,0,0,1,yhjj833,0,0,0,0,0,0,0,,0,51700
1246,3,yhjj853,50,51,51.0,100,2025-07-21 03:25:22.304114+00:00,2025-07-21 03:25:22.304114+00:00,2745006379400,2745006427200,,50,0,0,0,1,yhjj853,0,0,0,0,0,0,0,,0,47800
1246,3,yhjj983,51,52,52.0,100,2025-07-21 03:25:22.304114+00:00,2025-07-21 03:25:22.304114+00:00,2745006684100,2745006732600,,51,0,0,0,1,yhjj983,0,0,0,0,0,0,0,,0,48500
1246,3,yhjj828,52,53,53.0,100,2025-07-21 03:25:22.305112+00:00,2025-07-21 03:25:22.305112+00:00,2745007153900,2745007212200,,52,0,0,0,1,yhjj828,0,0,0,0,0,0,0,,0,58300
1246,3,yhjj845,53,54,54.0,100,2025-07-21 03:25:22.305112+00:00,2025-07-21 03:25:22.305112+00:00,2745007777200,2745007824300,,53,0,0,0,1,yhjj845,0,0,0,0,0,0,0,,0,47100
1246,3,yhjj1004,54,55,55.0,100,2025-07-21 03:25:22.305112+00:00,2025-07-21 03:25:22.305112+00:00,2745007931100,2745008015900,,54,0,0,0,1,yhjj1004,0,0,0,0,0,0,0,,0,84800
1246,3,yhjj898,55,56,56.0,100,2025-07-21 03:25:22.306112+00:00,2025-07-21 03:25:22.306112+00:00,2745008152100,2745008233100,,55,0,0,0,1,yhjj898,0,0,0,0,0,0,0,,0,81000
1246,3,yhjj909,56,57,57.0,100,2025-07-21 03:25:22.306112+00:00,2025-07-21 03:25:22.306112+00:00,2745008327800,2745008439200,,56,0,0,0,1,yhjj909,0,0,0,0,0,0,0,,0,111400
1246,3,yhjj977,57,58,58.0,100,2025-07-21 03:25:22.306112+00:00,2025-07-21 03:25:22.306112+00:00,2745008579800,2745008668500,,57,0,0,0,1,yhjj977,0,0,0,0,0,0,0,,0,88700
1246,3,yhjj855,58,59,59.0,100,2025-07-21 03:25:22.306112+00:00,2025-07-21 03:25:22.306112+00:00,2745008700800,2745008842400,,58,0,0,0,1,yhjj855,0,0,0,0,0,0,0,,0,141600
1246,3,yhjj976,59,60,60.0,100,2025-07-21 03:25:22.306112+00:00,2025-07-21 03:25:22.306112+00:00,2745008876400,2745008976400,,59,0,0,0,1,yhjj976,0,0,0,0,0,0,0,,0,100000
1246,3,yhjj979,60,61,61.0,100,2025-07-21 03:25:22.307112+00:00,2025-07-21 03:25:22.307112+00:00,2745009527900,2745009621900,,60,0,0,0,1,yhjj979,0,0,0,0,0,0,0,,0,94000
1246,4,yhjj887,61,62,62.0,100,2025-07-21 03:25:22.307112+00:00,2025-07-21 03:25:22.307112+00:00,2745009724100,2745009928800,,61,0,0,0,1,yhjj887,0,0,0,0,0,0,0,,0,204700
1246,4,yhjj829,62,63,63.0,100,2025-07-21 03:25:22.307112+00:00,2025-07-21 03:25:22.308111+00:00,2745009978000,2745010083900,,62,0,0,0,1,yhjj829,0,0,0,0,0,0,0,,0,105900
1246,4,yhjj837,63,64,64.0,100,2025-07-21 03:25:22.308111+00:00,2025-07-21 03:25:22.308111+00:00,2745010138600,2745010240800,,63,0,0,0,1,yhjj837,0,0,0,0,0,0,0,,0,102200
1246,4,yhjj916,64,65,65.0,100,2025-07-21 03:25:22.308111+00:00,2025-07-21 03:25:22.308111+00:00,2745010296900,2745010372500,,64,0,0,0,1,yhjj916,0,0,0,0,0,0,0,,0,75600
1246,4,yhjj995,65,66,66.0,100,2025-07-21 03:25:22.308111+00:00,2025-07-21 03:25:22.308111+00:00,2745010538800,2745010704200,,65,0,0,0,1,yhjj995,0,0,0,0,0,0,0,,0,165400
1246,4,yhjj988,66,67,67.0,100,2025-07-21 03:25:22.308111+00:00,2025-07-21 03:25:22.308111+00:00,2745010793700,2745010861300,,66,0,0,0,1,yhjj988,0,0,0,0,0,0,0,,0,67600
1246,4,yhjj1015,67,68,68.0,100,2025-07-21 03:25:22.308111+00:00,2025-07-21 03:25:22.309112+00:00,2745011016900,2745011219800,,67,0,0,0,1,yhjj1015,0,0,0,0,0,0,0,,0,202900
1246,4,yhjj1017,68,69,69.0,100,2025-07-21 03:25:22.309112+00:00,2025-07-21 03:25:22.309112+00:00,2745011561800,2745011671600,,68,0,0,0,1,yhjj1017,0,0,0,0,0,0,0,,0,109800
1246,4,yhjj929,69,70,70.0,100,2025-07-21 03:25:22.309112+00:00,2025-07-21 03:25:22.309112+00:00,2745011710000,2745011804800,,69,0,0,0,1,yhjj929,0,0,0,0,0,0,0,,0,94800
1246,4,yhjj861,70,71,71.0,100,2025-07-21 03:25:22.309112+00:00,2025-07-21 03:25:22.309112+00:00,2745011850800,2745011952400,,70,0,0,0,1,yhjj861,0,0,0,0,0,0,0,,0,101600
1246,4,yhjj836,71,72,72.0,100,2025-07-21 03:25:22.309112+00:00,2025-07-21 03:25:22.310116+00:00,2745012007200,2745012870000,,71,0,0,0,1,yhjj836,0,0,0,0,0,0,0,,0,862800
1246,4,yhjj867,72,73,73.0,100,2025-07-21 03:25:22.311111+00:00,2025-07-21 03:25:22.311111+00:00,2745013125300,2745013171900,,72,0,0,0,1,yhjj867,0,0,0,0,0,0,0,,0,46600
1246,4,yhjj954,73,74,74.0,100,2025-07-21 03:25:22.311111+00:00,2025-07-21 03:25:22.311111+00:00,2745013336800,2745013939300,,73,0,0,0,1,yhjj954,0,0,0,0,0,0,0,,0,602500
1246,4,yhjj825,74,75,75.0,100,2025-07-21 03:25:22.311111+00:00,2025-07-21 03:25:22.312112+00:00,2745014048800,2745014650200,,74,0,0,0,1,yhjj825,0,0,0,0,0,0,0,,0,601400
1246,4,yhjj871,75,76,76.0,100,2025-07-21 03:25:22.312112+00:00,2025-07-21 03:25:22.312112+00:00,2745014692200,2745014767000,,75,0,0,0,1,yhjj871,0,0,0,0,0,0,0,,0,74800
1246,4,yhjj972,76,77,77.0,100,2025-07-21 03:25:22.312112+00:00,2025-07-21 03:25:22.312112+00:00,2745014846500,2745014919100,,76,0,0,0,1,yhjj972,0,0,0,0,0,0,0,,0,72600
1246,4,yhjj919,77,78,78.0,100,2025-07-21 03:25:22.312112+00:00,2025-07-21 03:25:22.313114+00:00,2745015031600,2745015103500,,77,0,0,0,1,yhjj919,0,0,0,0,0,0,0,,0,71900
1246,4,yhjj874,78,79,79.0,100,2025-07-21 03:25:22.313114+00:00,2025-07-21 03:25:22.313114+00:00,2745015302200,2745015570300,,78,0,0,0,1,yhjj874,0,0,0,0,0,0,0,,0,268100
1246,4,yhjj923,79,80,80.0,100,2025-07-21 03:25:22.313114+00:00,2025-07-21 03:25:22.313114+00:00,2745015628000,2745015736400,,79,0,0,0,1,yhjj923,0,0,0,0,0,0,0,,0,108400
1246,4,yhjj891,80,81,81.0,100,2025-07-21 03:25:22.313114+00:00,2025-07-21 03:25:22.313114+00:00,2745015902700,2745015973200,,80,0,0,0,1,yhjj891,0,0,0,0,0,0,0,,0,70500
1246,5,yhjj911,81,82,82.0,100,2025-07-21 03:25:22.313114+00:00,2025-07-21 03:25:22.314113+00:00,2745016013500,2745016104300,,81,0,0,0,1,yhjj911,0,0,0,0,0,0,0,,0,90800
1246,5,yhjj831,82,83,83.0,100,2025-07-21 03:25:22.314113+00:00,2025-07-21 03:25:22.314113+00:00,2745016147500,2745016211700,,82,0,0,0,1,yhjj831,0,0,0,0,0,0,0,,0,64200
1246,5,yhjj851,83,84,84.0,100,2025-07-21 03:25:22.314113+00:00,2025-07-21 03:25:22.314113+00:00,2745016655400,2745016718400,,83,0,0,0,1,yhjj851,0,0,0,0,0,0,0,,0,63000
1246,5,yhjj890,84,85,85.0,100,2025-07-21 03:25:22.314113+00:00,2025-07-21 03:25:22.314113+00:00,2745016779300,2745016821800,,84,0,0,0,1,yhjj890,0,0,0,0,0,0,0,,0,42500
1246,5,yhjj999,85,86,86.0,100,2025-07-21 03:25:22.314113+00:00,2025-07-21 03:25:22.314113+00:00,2745016863800,2745016960500,,85,0,0,0,1,yhjj999,0,0,0,0,0,0,0,,0,96700
1246,5,yhjj955,86,87,87.0,100,2025-07-21 03:25:22.314113+00:00,2025-07-21 03:25:22.315115+00:00,2745017012000,2745017117600,,86,0,0,0,1,yhjj955,0,0,0,0,0,0,0,,0,105600
