roomNumber,bin,room_entry_sequence,sorted_sequence_position,user_id,prev_entry_time,curr_entry_time,true_critical_section_start,true_critical_section_end,prev_people,curr_people,expected_curr_by_sequence,actual_curr_people,curr_sequence_diff,anomaly_type,true_critical_section_duration,true_critical_section_nanoTime_start,true_critical_section_nanoTime_end,true_critical_section_duration_nanos,contention_group_size,contention_user_ids,intervening_users_in_critical_section,intervening_user_count_critical
1243,8,143,0,yhjj923,2025-07-21 03:22:25.694977+00:00,2025-07-21 03:22:25.694977+00:00,,,100,100,0,0,0,,,2568397120700,2568397149300,28600,1,yhjj923,,0
1243,8,144,0,yhjj961,2025-07-21 03:22:25.694977+00:00,2025-07-21 03:22:25.694977+00:00,,,100,100,0,0,0,,,2568397563600,2568398087400,523800,1,yhjj961,,0
1243,8,145,0,yhjj930,2025-07-21 03:22:25.696727+00:00,2025-07-21 03:22:25.696727+00:00,,,100,100,0,0,0,,,2568398700600,2568398853900,153300,1,yhjj930,,0
1243,8,146,0,yhjj932,2025-07-21 03:22:25.698735+00:00,2025-07-21 03:22:25.698735+00:00,,,100,100,0,0,0,,,2568400988300,2568401041800,53500,1,yhjj932,,0
1243,8,147,0,yhjj899,2025-07-21 03:22:25.700742+00:00,2025-07-21 03:22:25.700742+00:00,,,100,100,0,0,0,,,2568403256400,2568403749800,493400,1,yhjj899,,0
1243,8,148,0,yhjj875,2025-07-21 03:22:25.700742+00:00,2025-07-21 03:22:25.700742+00:00,,,100,100,0,0,0,,,2568404399100,2568404449000,49900,1,yhjj875,,0
1243,8,149,0,yhjj878,2025-07-21 03:22:25.700742+00:00,2025-07-21 03:22:25.702750+00:00,,,100,100,0,0,0,,,2568404665800,2568404775300,109500,1,yhjj878,,0
1243,8,150,0,yhjj1016,2025-07-21 03:22:25.702750+00:00,2025-07-21 03:22:25.702750+00:00,,,100,100,0,0,0,,,2568405058400,2568405106800,48400,1,yhjj1016,,0
1243,8,151,0,yhjj852,2025-07-21 03:22:25.702750+00:00,2025-07-21 03:22:25.702750+00:00,,,100,100,0,0,0,,,2568405817500,2568405858600,41100,1,yhjj852,,0
1243,8,152,0,yhjj973,2025-07-21 03:22:25.702750+00:00,2025-07-21 03:22:25.702750+00:00,,,100,100,0,0,0,,,2568406089600,2568406128500,38900,1,yhjj973,,0
1243,8,153,0,yhjj988,2025-07-21 03:22:25.704760+00:00,2025-07-21 03:22:25.704760+00:00,,,100,100,0,0,0,,,2568407435800,2568408453600,1017800,1,yhjj988,,0
1243,8,154,0,yhjj938,2025-07-21 03:22:25.704760+00:00,2025-07-21 03:22:25.706769+00:00,,,100,100,0,0,0,,,2568408570100,2568408992200,422100,1,yhjj938,,0
1243,8,155,0,yhjj945,2025-07-21 03:22:25.706769+00:00,2025-07-21 03:22:25.706769+00:00,,,100,100,0,0,0,,,2568409169400,2568409218800,49400,1,yhjj945,,0
1243,8,156,0,yhjj927,2025-07-21 03:22:25.706769+00:00,2025-07-21 03:22:25.706769+00:00,,,100,100,0,0,0,,,2568410006900,2568410040500,33600,1,yhjj927,,0
1243,8,157,0,yhjj994,2025-07-21 03:22:25.706769+00:00,2025-07-21 03:22:25.706769+00:00,,,100,100,0,0,0,,,2568410302700,2568410363700,61000,1,yhjj994,,0
1243,8,158,0,yhjj877,2025-07-21 03:22:25.706769+00:00,2025-07-21 03:22:25.706769+00:00,,,100,100,0,0,0,,,2568410439200,2568410481900,42700,1,yhjj877,,0
1243,8,159,0,yhjj952,2025-07-21 03:22:25.710785+00:00,2025-07-21 03:22:25.710785+00:00,,,100,100,0,0,0,,,2568413152600,2568413216500,63900,1,yhjj952,,0
1243,8,160,0,yhjj958,2025-07-21 03:22:25.710785+00:00,2025-07-21 03:22:25.710785+00:00,,,100,100,0,0,0,,,2568413293000,2568413452800,159800,1,yhjj958,,0
1243,9,161,0,yhjj985,2025-07-21 03:22:25.712535+00:00,2025-07-21 03:22:25.712535+00:00,,,100,100,0,0,0,,,2568414605200,2568414963100,357900,1,yhjj985,,0
1243,9,162,0,yhjj1005,2025-07-21 03:22:25.712535+00:00,2025-07-21 03:22:25.712535+00:00,,,100,100,0,0,0,,,2568415060000,2568415121300,61300,1,yhjj1005,,0
1243,9,163,0,yhjj934,2025-07-21 03:22:25.712535+00:00,2025-07-21 03:22:25.712535+00:00,,,100,100,0,0,0,,,2568415709200,2568415808700,99500,1,yhjj934,,0
1243,9,164,0,yhjj865,2025-07-21 03:22:25.712535+00:00,2025-07-21 03:22:25.716552+00:00,,,100,100,0,0,0,,,2568416264000,2568419762400,3498400,1,yhjj865,,0
1243,9,165,0,yhjj966,2025-07-21 03:22:25.716552+00:00,2025-07-21 03:22:25.716552+00:00,,,100,100,0,0,0,,,2568420308300,2568420367500,59200,1,yhjj966,,0
1243,9,166,0,yhjj850,2025-07-21 03:22:25.724583+00:00,2025-07-21 03:22:25.724583+00:00,,,100,100,0,0,0,,,2568427809200,2568427882200,73000,1,yhjj850,,0
1243,9,167,0,yhjj954,2025-07-21 03:22:25.724583+00:00,2025-07-21 03:22:25.724583+00:00,,,100,100,0,0,0,,,2568427954200,2568427992100,37900,1,yhjj954,,0
1243,9,168,0,yhjj941,2025-07-21 03:22:25.726593+00:00,2025-07-21 03:22:25.726593+00:00,,,100,100,0,0,0,,,2568429618800,2568430213800,595000,1,yhjj941,,0
1243,9,169,0,yhjj890,2025-07-21 03:22:25.730353+00:00,2025-07-21 03:22:25.730353+00:00,,,100,100,0,0,0,,,2568433824700,2568434191200,366500,1,yhjj890,,0
1243,9,170,0,yhjj896,2025-07-21 03:22:25.730353+00:00,2025-07-21 03:22:25.732362+00:00,,,100,100,0,0,0,,,2568434272300,2568434911600,639300,1,yhjj896,,0
1243,9,171,0,yhjj959,2025-07-21 03:22:25.732362+00:00,2025-07-21 03:22:25.732362+00:00,,,100,100,0,0,0,,,2568434983100,2568435321300,338200,1,yhjj959,,0
1243,9,172,0,yhjj901,2025-07-21 03:22:25.732362+00:00,2025-07-21 03:22:25.732362+00:00,,,100,100,0,0,0,,,2568435412000,2568435449500,37500,1,yhjj901,,0
1243,9,173,0,yhjj859,2025-07-21 03:22:25.732362+00:00,2025-07-21 03:22:25.732362+00:00,,,100,100,0,0,0,,,2568435574300,2568435621300,47000,1,yhjj859,,0
1243,9,174,0,yhjj849,2025-07-21 03:22:25.732362+00:00,2025-07-21 03:22:25.732362+00:00,,,100,100,0,0,0,,,2568435843900,2568435929600,85700,1,yhjj849,,0
1243,9,175,0,yhjj1017,2025-07-21 03:22:25.732362+00:00,2025-07-21 03:22:25.732362+00:00,,,100,100,0,0,0,,,2568436080900,2568436212700,131800,1,yhjj1017,,0
1243,9,176,0,yhjj979,2025-07-21 03:22:25.734370+00:00,2025-07-21 03:22:25.734370+00:00,,,100,100,0,0,0,,,2568436562500,2568436622800,60300,1,yhjj979,,0
1243,9,177,0,yhjj895,2025-07-21 03:22:25.734370+00:00,2025-07-21 03:22:25.734370+00:00,,,100,100,0,0,0,,,2568436716100,2568437468800,752700,1,yhjj895,,0
1243,9,178,0,yhjj978,2025-07-21 03:22:25.734370+00:00,2025-07-21 03:22:25.734370+00:00,,,100,100,0,0,0,,,2568437953500,2568438051800,98300,1,yhjj978,,0
1243,9,179,0,yhjj936,2025-07-21 03:22:25.734370+00:00,2025-07-21 03:22:25.736379+00:00,,,100,100,0,0,0,,,2568438223200,2568438663700,440500,1,yhjj936,,0
1243,9,180,0,yhjj957,2025-07-21 03:22:25.736379+00:00,2025-07-21 03:22:25.736379+00:00,,,100,100,0,0,0,,,2568438779200,2568438833700,54500,1,yhjj957,,0
1243,10,181,0,yhjj975,2025-07-21 03:22:25.736379+00:00,2025-07-21 03:22:25.736379+00:00,,,100,100,0,0,0,,,2568439041100,2568439179700,138600,1,yhjj975,,0
1243,10,182,0,yhjj1014,2025-07-21 03:22:25.736379+00:00,2025-07-21 03:22:25.736379+00:00,,,100,100,0,0,0,,,2568439619300,2568439693600,74300,1,yhjj1014,,0
1243,10,183,0,yhjj965,2025-07-21 03:22:25.736379+00:00,2025-07-21 03:22:25.736379+00:00,,,100,100,0,0,0,,,2568439765100,2568439830700,65600,1,yhjj965,,0
1243,10,184,0,yhjj922,2025-07-21 03:22:25.736379+00:00,2025-07-21 03:22:25.736379+00:00,,,100,100,0,0,0,,,2568439964700,2568440021300,56600,1,yhjj922,,0
1243,10,185,0,yhjj999,2025-07-21 03:22:25.736379+00:00,2025-07-21 03:22:25.736379+00:00,,,100,100,0,0,0,,,2568440080600,2568440117200,36600,1,yhjj999,,0
1243,10,186,0,yhjj989,2025-07-21 03:22:25.736379+00:00,2025-07-21 03:22:25.738385+00:00,,,100,100,0,0,0,,,2568440319200,2568440437700,118500,1,yhjj989,,0
1243,10,187,0,yhjj1008,2025-07-21 03:22:25.738385+00:00,2025-07-21 03:22:25.738385+00:00,,,100,100,0,0,0,,,2568440576800,2568440646300,69500,1,yhjj1008,,0
1243,10,188,0,yhjj886,2025-07-21 03:22:25.738385+00:00,2025-07-21 03:22:25.738385+00:00,,,100,100,0,0,0,,,2568441042100,2568441102300,60200,1,yhjj886,,0
1243,10,189,0,yhjj853,2025-07-21 03:22:25.738385+00:00,2025-07-21 03:22:25.738385+00:00,,,100,100,0,0,0,,,2568441263600,2568441321900,58300,1,yhjj853,,0
1243,10,190,0,yhjj964,2025-07-21 03:22:25.740395+00:00,2025-07-21 03:22:25.740395+00:00,,,100,100,0,0,0,,,2568443089100,2568443196200,107100,1,yhjj964,,0
1243,10,191,0,yhjj995,2025-07-21 03:22:25.740395+00:00,2025-07-21 03:22:25.740395+00:00,,,100,100,0,0,0,,,2568444098900,2568444166700,67800,1,yhjj995,,0
1243,10,192,0,yhjj947,2025-07-21 03:22:25.740395+00:00,2025-07-21 03:22:25.740395+00:00,,,100,100,0,0,0,,,2568444258000,2568444321000,63000,1,yhjj947,,0
1243,10,193,0,yhjj874,2025-07-21 03:22:25.742403+00:00,2025-07-21 03:22:25.742403+00:00,,,100,100,0,0,0,,,2568444471100,2568444535200,64100,1,yhjj874,,0
1243,10,194,0,yhjj960,2025-07-21 03:22:25.742403+00:00,2025-07-21 03:22:25.742403+00:00,,,100,100,0,0,0,,,2568444680200,2568445218900,538700,1,yhjj960,,0
1243,10,195,0,yhjj1002,2025-07-21 03:22:25.742403+00:00,2025-07-21 03:22:25.742403+00:00,,,100,100,0,0,0,,,2568445304100,2568445365800,61700,1,yhjj1002,,0
1243,10,196,0,yhjj1007,2025-07-21 03:22:25.742403+00:00,2025-07-21 03:22:25.742403+00:00,,,100,100,0,0,0,,,2568445503500,2568445561300,57800,1,yhjj1007,,0
1243,10,197,0,yhjj915,2025-07-21 03:22:25.742403+00:00,2025-07-21 03:22:25.742403+00:00,,,100,100,0,0,0,,,2568445720700,2568445774700,54000,1,yhjj915,,0
1243,10,198,0,yhjj986,2025-07-21 03:22:25.744152+00:00,2025-07-21 03:22:25.744152+00:00,,,100,100,0,0,0,,,2568446123800,2568446938200,814400,1,yhjj986,,0
1243,10,199,0,yhjj972,2025-07-21 03:22:25.746160+00:00,2025-07-21 03:22:25.746160+00:00,,,100,100,0,0,0,,,2568448242300,2568448534900,292600,1,yhjj972,,0
1243,10,200,0,yhjj868,2025-07-21 03:22:25.746160+00:00,2025-07-21 03:22:25.746160+00:00,,,100,100,0,0,0,,,2568448816700,2568448916500,99800,1,yhjj868,,0
